,Пол,Приоритет,Балл по математике,Балл по русскому языку,Балл по выбранному предмету,Балл за индивидуальные достижения,Наличие серебрянной медали,Наличие золотой медали,Средний балл по экзаменам,Сумма баллов,Процент от маскимального балла,Успеваемость
9199,0,2,65,84,63,2,0,0,70.66666666666667,214,61.67146974063401,3
9200,1,1,64,65,67,10,0,0,65.33333333333333,206,59.36599423631124,3
9201,0,1,94,99,70,9,0,0,87.66666666666667,272,78.38616714697406,2
9202,0,1,89,93,70,9,0,0,84.0,261,75.21613832853026,2
9203,0,1,84,94,69,9,0,0,82.33333333333333,256,73.77521613832853,2
9204,0,1,92,93,69,9,0,0,84.66666666666667,263,75.79250720461094,2
9205,0,1,94,99,69,9,0,0,87.33333333333333,271,78.09798270893373,2
9206,0,1,93,95,70,9,0,0,86.0,267,76.94524495677233,2
9207,0,1,86,91,71,9,0,0,82.66666666666667,257,74.06340057636888,2
9208,0,1,94,96,70,9,0,0,86.66666666666667,269,77.52161383285303,2
9209,0,1,93,98,71,9,0,0,87.33333333333333,271,78.09798270893373,2
9210,1,1,78,94,70,9,0,0,80.66666666666667,251,72.3342939481268,2
9211,1,1,78,89,71,9,0,0,79.33333333333333,247,71.18155619596543,2
9212,0,2,69,78,63,2,0,0,70.0,212,61.09510086455331,3
9213,0,1,85,73,84,10,0,0,80.66666666666667,252,72.62247838616715,2
9214,0,1,82,73,88,10,0,0,81.0,253,72.91066282420749,2
9215,0,1,85,73,82,10,0,0,80.0,250,72.04610951008645,2
9216,0,1,85,73,84,10,0,0,80.66666666666667,252,72.62247838616715,2
9217,0,1,83,73,82,10,0,0,79.33333333333333,248,71.46974063400576,2
9218,0,1,82,72,87,10,0,0,80.33333333333333,251,72.3342939481268,2
9219,0,1,83,73,88,10,0,0,81.33333333333333,254,73.19884726224784,2
9220,1,1,63,60,50,0,0,0,57.666666666666664,173,49.85590778097983,1
9221,1,1,64,60,51,0,0,0,58.333333333333336,175,50.43227665706051,1
9222,1,1,64,60,51,0,0,0,58.333333333333336,175,50.43227665706051,1
9223,1,1,63,60,50,0,0,0,57.666666666666664,173,49.85590778097983,1
9224,1,1,64,60,53,0,0,0,59.0,177,51.008645533141205,1
9225,1,1,64,60,50,0,0,0,58.0,174,50.14409221902017,1
9226,1,1,63,60,52,0,0,0,58.333333333333336,175,50.43227665706051,1
9227,1,1,63,60,51,0,0,0,58.0,174,50.14409221902017,1
9228,1,1,68,60,51,0,0,0,59.666666666666664,179,51.5850144092219,1
9229,1,1,64,60,51,0,0,0,58.333333333333336,175,50.43227665706051,1
9230,1,1,64,60,50,0,0,0,58.0,174,50.14409221902017,1
9231,1,1,63,60,52,0,0,0,58.333333333333336,175,50.43227665706051,1
9232,1,1,63,60,51,0,0,0,58.0,174,50.14409221902017,1
9233,1,1,63,60,52,0,0,0,58.333333333333336,175,50.43227665706051,1
9234,1,1,63,60,51,0,0,0,58.0,174,50.14409221902017,1
9235,1,1,64,60,50,0,0,0,58.0,174,50.14409221902017,1
9236,1,1,69,60,53,0,0,0,60.666666666666664,182,52.44956772334294,1
9237,0,1,90,67,82,19,0,0,79.66666666666667,258,74.35158501440922,2
9238,1,1,73,71,65,10,0,0,69.66666666666667,219,63.112391930835734,3
9239,0,1,45,71,54,0,0,0,56.666666666666664,170,48.99135446685879,1
9240,0,1,45,71,54,0,0,0,56.666666666666664,170,48.99135446685879,1
9241,0,1,46,71,54,0,0,0,57.0,171,49.279538904899134,1
9242,0,1,31,71,40,0,0,0,47.333333333333336,142,40.92219020172911,0
9243,0,1,83,92,57,9,0,0,77.33333333333333,241,69.45244956772333,2
9244,1,1,74,81,56,4,0,0,70.33333333333333,215,61.95965417867435,3
9245,1,1,72,71,54,12,0,0,65.66666666666667,209,60.23054755043228,3
9246,0,1,55,58,51,0,0,0,54.666666666666664,164,47.262247838616716,1
9247,0,1,47,58,65,0,0,0,56.666666666666664,170,48.99135446685879,1
9248,0,1,43,52,58,0,0,0,51.0,153,44.09221902017291,0
9249,0,1,46,54,58,0,0,0,52.666666666666664,158,45.53314121037464,1
9250,0,1,83,73,76,0,0,0,77.33333333333333,232,66.85878962536023,2
9251,0,1,83,73,76,0,0,0,77.33333333333333,232,66.85878962536023,2
9252,0,1,84,73,76,0,0,0,77.66666666666667,233,67.14697406340058,2
9253,1,1,64,68,65,10,1,0,65.66666666666667,207,59.654178674351584,3
9254,0,1,84,73,76,0,0,0,77.66666666666667,233,67.14697406340058,2
9255,0,1,83,73,76,0,0,0,77.33333333333333,232,66.85878962536023,2
9256,0,1,39,58,67,0,0,0,54.666666666666664,164,47.262247838616716,1
9257,0,1,38,58,67,0,0,0,54.333333333333336,163,46.97406340057637,1
9258,0,1,33,58,67,0,0,0,52.666666666666664,158,45.53314121037464,1
9259,0,1,39,58,67,0,0,0,54.666666666666664,164,47.262247838616716,1
9260,0,1,39,58,67,0,0,0,54.666666666666664,164,47.262247838616716,1
9261,0,1,38,58,67,0,0,0,54.333333333333336,163,46.97406340057637,1
9262,0,1,40,58,67,0,0,0,55.0,165,47.55043227665706,1
9263,0,1,39,58,67,0,0,0,54.666666666666664,164,47.262247838616716,1
9264,0,1,85,72,75,5,0,0,77.33333333333333,237,68.29971181556196,2
9265,0,1,58,93,57,0,0,0,69.33333333333333,208,59.94236311239193,3
9266,0,1,58,93,57,0,0,0,69.33333333333333,208,59.94236311239193,3
9267,0,1,58,86,55,0,0,0,66.33333333333333,199,57.34870317002881,3
9268,1,1,80,70,74,10,0,0,74.66666666666667,234,67.43515850144092,2
9269,1,2,73,72,63,0,0,0,69.33333333333333,208,59.94236311239193,3
9270,0,2,72,73,80,17,0,0,75.0,242,69.7406340057637,2
9271,1,2,74,72,67,2,0,0,71.0,215,61.95965417867435,3
9272,0,1,82,63,67,0,0,0,70.66666666666667,212,61.09510086455331,3
9273,0,1,51,91,71,2,0,0,71.0,215,61.95965417867435,3
9274,0,1,38,58,68,0,0,0,54.666666666666664,164,47.262247838616716,1
9275,0,1,39,58,68,0,0,0,55.0,165,47.55043227665706,1
9276,0,1,39,58,68,0,0,0,55.0,165,47.55043227665706,1
9277,0,1,39,58,68,0,0,0,55.0,165,47.55043227665706,1
9278,0,1,39,58,68,0,0,0,55.0,165,47.55043227665706,1
9279,0,1,38,58,68,0,0,0,54.666666666666664,164,47.262247838616716,1
9280,0,1,39,58,68,0,0,0,55.0,165,47.55043227665706,1
9281,0,1,40,58,68,0,0,0,55.333333333333336,166,47.83861671469741,1
9282,1,1,74,69,66,10,0,0,69.66666666666667,219,63.112391930835734,3
9283,1,1,64,61,52,3,0,0,59.0,180,51.873198847262245,1
9284,1,1,75,73,72,10,0,0,73.33333333333333,230,66.28242074927954,2
9285,1,1,69,60,52,3,0,0,60.333333333333336,184,53.02593659942363,1
9286,1,1,69,60,52,3,0,0,60.333333333333336,184,53.02593659942363,1
9287,1,1,69,60,53,3,0,0,60.666666666666664,185,53.31412103746398,1
9288,1,1,67,60,52,3,0,0,59.666666666666664,182,52.44956772334294,1
9289,1,1,69,60,52,3,0,0,60.333333333333336,184,53.02593659942363,1
9290,1,1,69,60,52,3,0,0,60.333333333333336,184,53.02593659942363,1
9291,1,1,69,60,53,3,0,0,60.666666666666664,185,53.31412103746398,1
9292,1,1,63,60,52,3,0,0,58.333333333333336,178,51.29682997118156,1
9293,1,1,69,60,52,3,0,0,60.333333333333336,184,53.02593659942363,1
9294,0,1,46,58,69,0,0,0,57.666666666666664,173,49.85590778097983,1
9295,0,1,39,58,70,0,0,0,55.666666666666664,167,48.126801152737755,1
9296,0,1,39,58,69,0,0,0,55.333333333333336,166,47.83861671469741,1
9297,0,1,49,58,70,0,0,0,59.0,177,51.008645533141205,1
9298,1,1,74,79,55,5,0,0,69.33333333333333,213,61.38328530259366,3
9299,1,2,79,71,57,9,0,0,69.0,216,62.2478386167147,3
9300,1,2,79,72,59,9,0,0,70.0,219,63.112391930835734,3
9301,1,2,79,71,59,9,0,0,69.66666666666667,218,62.824207492795395,3
9302,1,1,81,73,74,12,0,0,76.0,240,69.164265129683,2
9303,1,1,64,62,53,5,0,0,59.666666666666664,184,53.02593659942363,1
9304,1,1,69,62,53,5,0,0,61.333333333333336,189,54.46685878962536,1
9305,1,1,64,70,54,2,0,0,62.666666666666664,190,54.7550432276657,1
9306,1,1,70,68,74,10,0,0,70.66666666666667,222,63.976945244956774,3
9307,0,2,67,81,77,3,0,0,75.0,228,65.70605187319885,3
9308,1,1,69,81,79,9,0,0,76.33333333333333,238,68.58789625360231,2
9309,0,1,39,58,66,0,0,0,54.333333333333336,163,46.97406340057637,1
9310,0,1,39,58,66,0,0,0,54.333333333333336,163,46.97406340057637,1
9311,1,2,72,77,64,5,0,0,71.0,218,62.824207492795395,3
9312,1,1,78,70,69,10,0,0,72.33333333333333,227,65.4178674351585,2
9313,0,2,67,78,64,10,0,0,69.66666666666667,219,63.112391930835734,3
9314,0,2,68,78,64,10,0,0,70.0,220,63.40057636887608,3
9315,1,1,64,69,53,0,0,0,62.0,186,53.602305475504316,1
9316,1,1,76,95,72,9,0,0,81.0,252,72.62247838616715,2
9317,0,1,84,67,85,10,0,0,78.66666666666667,246,70.89337175792507,2
9318,0,1,82,71,72,0,0,0,75.0,225,64.84149855907782,3
9319,0,1,83,72,72,0,0,0,75.66666666666667,227,65.4178674351585,2
9320,0,1,83,72,72,0,0,0,75.66666666666667,227,65.4178674351585,2
9321,0,1,83,72,72,0,0,0,75.66666666666667,227,65.4178674351585,2
9322,0,1,82,72,72,0,0,0,75.33333333333333,226,65.12968299711815,3
9323,1,1,81,80,66,9,0,0,75.66666666666667,236,68.01152737752162,2
9324,1,1,64,66,77,10,0,0,69.0,217,62.53602305475504,3
9325,1,1,76,89,79,9,0,0,81.33333333333333,253,72.91066282420749,2
9326,0,2,66,78,74,0,0,0,72.66666666666667,218,62.824207492795395,3
9327,0,1,45,72,53,0,0,0,56.666666666666664,170,48.99135446685879,1
9328,0,1,33,72,42,0,0,0,49.0,147,42.363112391930834,0
9329,1,1,76,90,71,9,0,0,79.0,246,70.89337175792507,2
9330,1,1,81,81,66,9,0,0,76.0,237,68.29971181556196,2
9331,1,1,81,81,66,9,0,0,76.0,237,68.29971181556196,2
9332,0,2,64,80,65,10,0,0,69.66666666666667,219,63.112391930835734,3
9333,0,2,61,80,65,10,0,0,68.66666666666667,216,62.2478386167147,3
9334,1,1,64,67,77,10,0,0,69.33333333333333,218,62.824207492795395,3
9335,1,1,64,67,77,10,0,0,69.33333333333333,218,62.824207492795395,3
9336,1,1,64,68,72,10,0,0,68.0,214,61.67146974063401,3
9337,1,1,64,68,72,10,0,0,68.0,214,61.67146974063401,3
9338,0,1,87,83,76,2,0,0,82.0,248,71.46974063400576,2
9339,1,1,69,75,63,10,0,0,69.0,217,62.53602305475504,3
9340,0,1,58,94,70,0,0,0,74.0,222,63.976945244956774,3
9341,0,1,58,93,70,0,0,0,73.66666666666667,221,63.68876080691642,3
9342,0,1,58,93,70,0,0,0,73.66666666666667,221,63.68876080691642,3
9343,0,1,58,93,70,0,0,0,73.66666666666667,221,63.68876080691642,3
9344,0,1,58,93,69,0,0,0,73.33333333333333,220,63.40057636887608,3
9345,0,1,58,95,70,0,0,0,74.33333333333333,223,64.26512968299711,3
9346,0,1,57,94,69,0,0,0,73.33333333333333,220,63.40057636887608,3
9347,0,1,58,96,69,0,0,0,74.33333333333333,223,64.26512968299711,3
9348,0,1,58,93,69,0,0,0,73.33333333333333,220,63.40057636887608,3
9349,0,1,58,93,70,0,0,0,73.66666666666667,221,63.68876080691642,3
9350,0,1,83,73,77,0,0,0,77.66666666666667,233,67.14697406340058,2
9351,0,1,84,73,77,0,0,0,78.0,234,67.43515850144092,2
9352,0,1,83,73,77,0,0,0,77.66666666666667,233,67.14697406340058,2
9353,0,1,82,73,77,0,0,0,77.33333333333333,232,66.85878962536023,2
9354,0,1,83,73,77,0,0,0,77.66666666666667,233,67.14697406340058,2
9355,0,1,83,73,77,0,0,0,77.66666666666667,233,67.14697406340058,2
9356,0,1,82,73,77,0,0,0,77.33333333333333,232,66.85878962536023,2
9357,1,1,76,81,70,0,0,0,75.66666666666667,227,65.4178674351585,3
9358,0,2,68,78,65,10,0,0,70.33333333333333,221,63.68876080691642,3
9359,0,2,74,66,86,10,0,0,75.33333333333333,236,68.01152737752162,2
9360,0,1,82,64,75,0,0,0,73.66666666666667,221,63.68876080691642,3
9361,0,1,82,62,75,0,0,0,73.0,219,63.112391930835734,3
9362,1,1,76,74,66,10,0,0,72.0,226,65.12968299711815,3
9363,0,2,71,72,81,0,0,0,74.66666666666667,224,64.55331412103746,3
9364,0,2,71,72,80,0,0,0,74.33333333333333,223,64.26512968299711,3
9365,0,1,85,73,75,4,0,0,77.66666666666667,237,68.29971181556196,2
9366,0,1,86,69,84,8,0,0,79.66666666666667,247,71.18155619596543,2
9367,0,2,64,81,64,10,1,0,69.66666666666667,219,63.112391930835734,3
9368,1,2,78,71,59,9,0,0,69.33333333333333,217,62.53602305475504,3
9369,0,2,64,78,74,0,0,0,72.0,216,62.2478386167147,3
9370,1,1,77,88,82,4,0,0,82.33333333333333,251,72.3342939481268,2
9371,0,2,66,83,63,0,0,0,70.66666666666667,212,61.09510086455331,3
9372,1,2,73,88,67,9,0,0,76.0,237,68.29971181556196,2
9373,1,1,66,82,66,9,0,0,71.33333333333333,223,64.26512968299711,3
9374,1,1,76,89,79,4,0,0,81.33333333333333,248,71.46974063400576,2
9375,1,1,78,73,66,10,0,0,72.33333333333333,227,65.4178674351585,3
9376,1,2,74,81,59,9,0,0,71.33333333333333,223,64.26512968299711,3
9377,0,1,85,68,85,0,0,0,79.33333333333333,238,68.58789625360231,2
9378,1,2,72,66,65,7,0,0,67.66666666666667,210,60.51873198847262,3
9379,1,1,76,89,80,9,0,0,81.66666666666667,254,73.19884726224784,2
9380,1,1,76,85,80,9,0,0,80.33333333333333,250,72.04610951008645,2
9381,0,2,72,71,79,5,0,0,74.0,227,65.4178674351585,3
9382,1,1,76,70,67,19,0,0,71.0,232,66.85878962536023,2
9383,1,1,80,70,59,10,0,0,69.66666666666667,219,63.112391930835734,3
9384,0,1,51,50,55,5,0,0,52.0,161,46.39769452449568,0
9385,0,2,75,70,80,18,0,0,75.0,243,70.02881844380403,2
9386,1,1,78,84,71,0,0,0,77.66666666666667,233,67.14697406340058,3
9387,1,1,78,89,72,0,0,0,79.66666666666667,239,68.87608069164266,2
9388,1,1,78,83,71,0,0,0,77.33333333333333,232,66.85878962536023,3
9389,1,1,78,90,70,0,0,0,79.33333333333333,238,68.58789625360231,2
9390,1,1,78,83,70,0,0,0,77.0,231,66.57060518731988,3
9391,1,1,80,73,71,3,0,0,74.66666666666667,227,65.4178674351585,2
9392,0,1,40,58,72,0,0,1,56.666666666666664,170,48.99135446685879,1
9393,1,1,71,72,65,10,0,0,69.33333333333333,218,62.824207492795395,3
9394,1,1,76,83,61,0,0,0,73.33333333333333,220,63.40057636887608,3
9395,0,1,82,81,78,5,0,1,80.33333333333333,246,70.89337175792507,2
9396,1,1,69,69,66,10,0,0,68.0,214,61.67146974063401,3
9397,1,1,69,69,66,10,0,0,68.0,214,61.67146974063401,3
9398,0,1,85,73,70,5,0,0,76.0,233,67.14697406340058,2
9399,1,2,73,69,74,0,0,0,72.0,216,62.2478386167147,3
9400,0,2,57,57,57,0,0,0,57.0,171,49.279538904899134,1
9401,1,1,74,72,80,0,0,0,75.33333333333333,226,65.12968299711815,3
9402,1,1,74,73,80,0,0,0,75.66666666666667,227,65.4178674351585,3
9403,0,1,86,73,76,4,0,0,78.33333333333333,239,68.87608069164266,2
9404,0,1,86,73,76,4,0,0,78.33333333333333,239,68.87608069164266,2
9405,1,1,66,71,53,5,0,0,63.333333333333336,195,56.195965417867434,1
9406,0,2,76,60,78,0,0,0,71.33333333333333,214,61.67146974063401,3
9407,0,3,76,60,78,0,0,0,71.33333333333333,214,61.67146974063401,3
9408,0,2,76,61,78,0,0,0,71.66666666666667,215,61.95965417867435,3
9409,1,1,79,79,58,5,0,0,72.0,221,63.68876080691642,3
9410,0,2,76,60,78,0,0,0,71.33333333333333,214,61.67146974063401,3
9411,0,3,76,61,78,0,0,0,71.66666666666667,215,61.95965417867435,3
9412,0,3,76,61,78,0,0,0,71.66666666666667,215,61.95965417867435,3
9413,0,2,76,60,78,0,0,0,71.33333333333333,214,61.67146974063401,3
9414,1,1,81,74,66,10,0,0,73.66666666666667,231,66.57060518731988,2
9415,0,1,50,92,65,0,0,0,69.0,207,59.654178674351584,3
9416,0,2,59,92,59,3,0,0,70.0,213,61.38328530259366,3
9417,0,2,68,81,77,0,0,0,75.33333333333333,226,65.12968299711815,3
9418,0,1,58,79,53,0,0,0,63.333333333333336,190,54.7550432276657,1
9419,0,2,67,80,78,5,0,0,75.0,230,66.28242074927954,3
9420,1,1,63,72,43,3,0,0,59.333333333333336,181,52.1613832853026,1
9421,1,1,65,82,71,6,0,0,72.66666666666667,224,64.55331412103746,3
9422,0,1,82,66,85,4,0,0,77.66666666666667,237,68.29971181556196,2
9423,0,1,52,50,55,2,0,0,52.333333333333336,159,45.821325648414984,0
9424,0,1,82,80,54,10,0,0,72.0,226,65.12968299711815,3
9425,1,1,78,68,56,10,0,0,67.33333333333333,212,61.09510086455331,3
9426,1,1,49,67,75,7,0,0,63.666666666666664,198,57.06051873198847,1
9427,1,2,75,73,63,3,0,0,70.33333333333333,214,61.67146974063401,3
9428,1,3,75,72,63,3,0,0,70.0,213,61.38328530259366,3
9429,0,2,64,78,62,0,0,0,68.0,204,58.789625360230545,3
9430,0,1,82,66,86,1,0,0,78.0,235,67.72334293948127,2
9431,0,1,82,67,85,0,0,0,78.0,234,67.43515850144092,2
9432,0,1,86,67,85,0,0,0,79.33333333333333,238,68.58789625360231,2
9433,0,1,82,67,84,0,0,0,77.66666666666667,233,67.14697406340058,2
9434,0,1,82,67,86,0,0,0,78.33333333333333,235,67.72334293948127,2
9435,0,1,82,67,87,0,0,0,78.66666666666667,236,68.01152737752162,2
9436,0,1,82,67,86,0,0,0,78.33333333333333,235,67.72334293948127,2
9437,0,1,82,67,85,0,0,0,78.0,234,67.43515850144092,2
9438,0,1,82,67,85,0,0,0,78.0,234,67.43515850144092,2
9439,0,1,86,78,83,4,0,0,82.33333333333333,251,72.3342939481268,2
9440,0,1,82,66,85,0,0,0,77.66666666666667,233,67.14697406340058,2
9441,0,1,82,67,86,0,0,0,78.33333333333333,235,67.72334293948127,2
9442,0,1,82,67,86,0,0,0,78.33333333333333,235,67.72334293948127,2
9443,0,1,82,67,83,0,0,0,77.33333333333333,232,66.85878962536023,2
9444,0,1,82,66,86,0,0,0,78.0,234,67.43515850144092,2
9445,0,1,82,66,85,0,0,0,77.66666666666667,233,67.14697406340058,2
9446,0,1,82,67,85,0,0,0,78.0,234,67.43515850144092,2
9447,1,1,79,83,71,0,0,0,77.66666666666667,233,67.14697406340058,3
9448,1,1,79,92,70,0,0,0,80.33333333333333,241,69.45244956772333,2
9449,1,1,73,83,78,0,0,0,78.0,234,67.43515850144092,3
9450,1,1,69,69,77,10,0,0,71.66666666666667,225,64.84149855907782,3
9451,1,2,78,82,63,0,0,0,74.33333333333333,223,64.26512968299711,3
9452,0,1,89,78,82,1,0,0,83.0,250,72.04610951008645,2
9453,0,1,88,83,75,0,0,0,82.0,246,70.89337175792507,2
9454,0,1,87,83,75,0,0,0,81.66666666666667,245,70.60518731988472,2
9455,0,1,84,83,75,0,0,0,80.66666666666667,242,69.7406340057637,2
9456,0,1,84,83,75,0,0,0,80.66666666666667,242,69.7406340057637,2
9457,0,1,86,83,76,0,0,0,81.66666666666667,245,70.60518731988472,2
9458,0,1,87,83,75,0,0,0,81.66666666666667,245,70.60518731988472,2
9459,0,1,90,83,75,0,0,0,82.66666666666667,248,71.46974063400576,2
9460,0,1,82,85,75,0,0,0,80.66666666666667,242,69.7406340057637,2
9461,0,1,87,83,75,0,0,0,81.66666666666667,245,70.60518731988472,2
9462,0,1,87,85,75,0,0,0,82.33333333333333,247,71.18155619596543,2
9463,1,1,70,60,52,4,0,0,60.666666666666664,186,53.602305475504316,1
9464,1,1,70,60,53,4,0,0,61.0,187,53.89048991354467,1
9465,1,1,70,60,53,4,0,0,61.0,187,53.89048991354467,1
9466,1,1,70,60,53,4,0,0,61.0,187,53.89048991354467,1
9467,1,2,75,80,70,0,0,0,75.0,225,64.84149855907782,3
9468,1,1,69,69,72,10,0,0,70.0,220,63.40057636887608,3
9469,1,2,74,72,64,7,0,0,70.0,217,62.53602305475504,3
9470,1,1,76,67,74,10,0,0,72.33333333333333,227,65.4178674351585,2
9471,0,1,89,79,82,0,0,0,83.33333333333333,250,72.04610951008645,2
9472,0,1,86,78,82,0,0,0,82.0,246,70.89337175792507,2
9473,0,1,39,58,64,0,0,0,53.666666666666664,161,46.39769452449568,1
9474,0,2,61,91,67,10,0,0,73.0,229,65.99423631123919,3
9475,1,2,73,80,66,9,0,0,73.0,228,65.70605187319885,3
9476,0,2,45,70,56,0,0,0,57.0,171,49.279538904899134,1
9477,1,1,73,84,70,0,0,0,75.66666666666667,227,65.4178674351585,3
9478,1,2,72,71,64,7,0,0,69.0,214,61.67146974063401,3
9479,1,1,79,89,54,5,0,0,74.0,227,65.4178674351585,3
9480,0,2,65,86,69,4,0,0,73.33333333333333,224,64.55331412103746,3
9481,0,1,42,73,41,0,0,0,52.0,156,44.95677233429395,1
9482,0,1,52,73,53,0,0,0,59.333333333333336,178,51.29682997118156,1
9483,0,1,45,73,41,0,0,0,53.0,159,45.821325648414984,1
9484,1,1,58,61,63,5,0,0,60.666666666666664,187,53.89048991354467,1
9485,1,2,76,72,63,0,0,0,70.33333333333333,211,60.80691642651297,3
9486,1,1,69,59,53,4,0,0,60.333333333333336,185,53.31412103746398,1
9487,1,1,69,59,53,4,0,0,60.333333333333336,185,53.31412103746398,1
9488,1,1,81,80,66,7,0,0,75.66666666666667,234,67.43515850144092,2
9489,1,1,80,72,58,10,0,0,70.0,220,63.40057636887608,3
9490,0,2,66,90,66,10,0,0,74.0,232,66.85878962536023,3
9491,0,1,45,58,49,7,0,0,50.666666666666664,159,45.821325648414984,1
9492,0,1,45,58,54,7,0,0,52.333333333333336,164,47.262247838616716,1
9493,1,1,71,82,78,0,0,0,77.0,231,66.57060518731988,3
9494,0,2,70,82,75,2,0,0,75.66666666666667,229,65.99423631123919,3
9495,1,1,73,65,77,10,0,0,71.66666666666667,225,64.84149855907782,2
9496,1,2,77,80,66,9,0,0,74.33333333333333,232,66.85878962536023,3
9497,1,1,77,78,81,10,0,0,78.66666666666667,246,70.89337175792507,2
9498,1,1,78,78,82,10,0,0,79.33333333333333,248,71.46974063400576,2
9499,1,1,77,78,81,10,0,0,78.66666666666667,246,70.89337175792507,2
9500,0,1,85,72,79,0,0,0,78.66666666666667,236,68.01152737752162,2
9501,0,1,83,72,78,0,0,0,77.66666666666667,233,67.14697406340058,2
9502,0,1,84,72,78,0,0,0,78.0,234,67.43515850144092,2
9503,0,1,82,73,78,0,0,0,77.66666666666667,233,67.14697406340058,2
9504,0,1,82,72,78,0,0,0,77.33333333333333,232,66.85878962536023,2
9505,0,1,86,82,84,4,0,0,84.0,256,73.77521613832853,2
9506,0,1,84,82,80,4,0,0,82.0,250,72.04610951008645,2
9507,0,1,86,82,82,4,0,0,83.33333333333333,254,73.19884726224784,2
9508,0,1,84,82,84,4,0,0,83.33333333333333,254,73.19884726224784,2
9509,0,1,88,82,83,4,0,0,84.33333333333333,257,74.06340057636888,2
9510,0,1,83,82,84,4,0,0,83.0,253,72.91066282420749,2
9511,0,1,87,82,81,4,0,0,83.33333333333333,254,73.19884726224784,2
9512,0,1,82,82,82,3,0,0,82.0,249,71.75792507204612,2
9513,0,1,82,66,82,7,0,0,76.66666666666667,237,68.29971181556196,2
9514,1,1,70,59,53,4,0,0,60.666666666666664,186,53.602305475504316,1
9515,1,1,76,82,54,0,0,0,70.66666666666667,212,61.09510086455331,3
9516,1,1,73,83,68,4,0,0,74.66666666666667,228,65.70605187319885,3
9517,1,1,71,82,53,6,0,0,68.66666666666667,212,61.09510086455331,3
9518,1,1,81,79,68,7,0,0,76.0,235,67.72334293948127,2
9519,0,2,68,82,64,0,0,0,71.33333333333333,214,61.67146974063401,3
9520,0,1,50,78,55,0,0,0,61.0,183,52.73775216138329,1
9521,0,1,87,82,83,1,0,0,84.0,253,72.91066282420749,2
9522,0,1,87,82,83,1,0,0,84.0,253,72.91066282420749,2
9523,0,1,89,82,83,1,0,0,84.66666666666667,255,73.48703170028818,2
9524,0,1,89,82,82,1,0,0,84.33333333333333,254,73.19884726224784,2
9525,0,1,90,82,83,1,0,0,85.0,256,73.77521613832853,2
9526,0,1,90,82,82,1,0,0,84.66666666666667,255,73.48703170028818,2
9527,0,1,90,82,82,1,0,0,84.66666666666667,255,73.48703170028818,2
9528,0,1,82,73,72,0,0,0,75.66666666666667,227,65.4178674351585,2
9529,0,1,82,73,72,0,0,0,75.66666666666667,227,65.4178674351585,2
9530,0,1,83,73,72,0,0,0,76.0,228,65.70605187319885,2
9531,1,1,81,72,71,4,0,0,74.66666666666667,228,65.70605187319885,2
9532,0,1,90,82,83,0,0,0,85.0,255,73.48703170028818,2
9533,0,1,90,82,82,0,0,0,84.66666666666667,254,73.19884726224784,2
9534,0,1,89,82,82,0,0,0,84.33333333333333,253,72.91066282420749,2
9535,0,1,88,82,82,0,0,0,84.0,252,72.62247838616715,2
9536,0,1,90,82,82,0,0,0,84.66666666666667,254,73.19884726224784,2
9537,0,1,88,82,82,0,0,0,84.0,252,72.62247838616715,2
9538,0,1,83,82,82,0,0,0,82.33333333333333,247,71.18155619596543,2
9539,0,1,90,82,83,0,0,0,85.0,255,73.48703170028818,2
9540,0,1,88,82,82,0,0,0,84.0,252,72.62247838616715,2
9541,0,1,86,82,82,0,0,0,83.33333333333333,250,72.04610951008645,2
9542,0,1,89,82,83,0,0,0,84.66666666666667,254,73.19884726224784,2
9543,0,1,86,82,82,0,0,0,83.33333333333333,250,72.04610951008645,2
9544,0,1,90,82,82,0,0,0,84.66666666666667,254,73.19884726224784,2
9545,0,1,89,82,82,0,0,0,84.33333333333333,253,72.91066282420749,2
9546,0,1,89,82,82,0,0,0,84.33333333333333,253,72.91066282420749,2
9547,0,1,82,82,82,0,0,0,82.0,246,70.89337175792507,2
9548,0,1,88,82,82,0,0,0,84.0,252,72.62247838616715,2
9549,0,1,89,82,82,0,0,0,84.33333333333333,253,72.91066282420749,2
9550,0,1,90,81,82,0,0,0,84.33333333333333,253,72.91066282420749,2
9551,0,1,86,82,82,0,0,0,83.33333333333333,250,72.04610951008645,2
9552,0,1,89,82,82,0,0,0,84.33333333333333,253,72.91066282420749,2
9553,0,1,89,82,82,0,0,0,84.33333333333333,253,72.91066282420749,2
9554,0,1,89,82,82,0,0,0,84.33333333333333,253,72.91066282420749,2
9555,1,1,66,80,64,9,1,0,70.0,219,63.112391930835734,3
9556,1,1,68,80,64,9,0,0,70.66666666666667,221,63.68876080691642,3
9557,1,2,64,70,63,6,0,0,65.66666666666667,203,58.501440922190206,3
9558,0,2,64,78,72,5,0,0,71.33333333333333,219,63.112391930835734,3
9559,0,1,83,86,75,3,0,0,81.33333333333333,247,71.18155619596543,2
9560,0,2,70,78,67,5,0,0,71.66666666666667,220,63.40057636887608,3
9561,0,1,86,83,75,4,0,0,81.33333333333333,248,71.46974063400576,2
9562,0,1,86,83,76,4,0,0,81.66666666666667,249,71.75792507204612,2
9563,0,1,86,85,76,4,0,0,82.33333333333333,251,72.3342939481268,2
9564,0,1,86,83,75,4,0,0,81.33333333333333,248,71.46974063400576,2
9565,0,1,83,90,73,0,0,0,82.0,246,70.89337175792507,2
